id_siniestro;fecha_ocurrencia;fecha_reporte;monto_pagado;monto_reserva;ramo;id_poliza
AUTI-SCZ0000838-2024;2024-05-05;2024-05-05;1589.30;1589.30;AUTOMOTORES;AUTI-SCZ0002584R1
AUTI-SCZ0000444-2024;2024-03-01;2024-03-01;355.01;355.01;AUTOMOTORES;AUTI-SCZ0003950R1
AUTI-SCZ0001220-2024;2024-07-03;2024-07-03;211.51;211.51;AUTOMOTORES;AUTI-SCZ0007574
AUTI-SCZ0001140-2024;2024-06-20;2024-06-20;436.90;436.90;AUTOMOTORES;AUTI-SCZ0002047R1
AUTC-LPZ0001558-2024;2024-05-07;2024-05-07;4522.42;4522.42;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000499-2024;2024-03-09;2024-03-09;287.58;287.58;AUTOMOTORES;AUTI-SCZ0007238
AUTI-SCZ0001421-2024;2024-08-05;2024-08-07;706.62;706.62;AUTOMOTORES;AUTI-SCZ0006556
AUTC-LPZ0000584-2024;2024-02-21;2024-02-21;258.47;258.47;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002697-2024;2024-07-31;2024-07-31;147.11;147.11;AUTOMOTORES;AUTC-LPZ0000001
AUTI-LPZ0000509-2024;2024-07-14;2024-07-14;831.52;831.52;AUTOMOTORES;AUTI-LPZ0001138R1
AUTC-LPZ0002740-2024;2024-08-03;2024-08-03;260.75;260.75;AUTOMOTORES;AUTC-LPZ0000003
AUTI-LPZ0000467-2024;2024-06-22;2024-06-22;3109.72;3109.72;AUTOMOTORES;AUTI-LPZ0001218R1
AUTK-SCZ0000136-2024;2024-05-03;2024-05-03;15218.66;15218.66;AUTOMOTORES;AUTK-SCZ0000168
AUTI-SCZ0000644-2024;2024-04-04;2024-04-08;319.92;319.92;AUTOMOTORES;AUTI-SCZ0006647
AUTC-LPZ0002292-2024;2024-06-26;2024-06-26;362.97;362.97;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002535-2024;2024-07-17;2024-07-17;529.58;529.58;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002292-2024;2024-06-26;2024-06-26;274.05;274.05;AUTOMOTORES;AUTC-LPZ0000001
AUTG-LPZ0000164-2024;2024-06-18;2024-07-03;504.91;504.91;AUTOMOTORES;AUTG-LPZ0000135
AUTC-LPZ0002255-2024;2024-06-24;2024-06-24;2808.37;2808.37;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002342-2024;2024-06-13;2024-06-14;539.21;539.21;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0002589-2024;2024-07-21;2024-07-22;167.93;167.93;AUTOMOTORES;AUTC-LPZ0000003
AUTK-SCZ0000230-2024;2024-07-21;2024-07-25;260.50;260.50;AUTOMOTORES;AUTK-SCZ0000149
AUTC-LPZ0002641-2024;2024-07-23;2024-07-23;236.15;236.15;AUTOMOTORES;AUTC-LPZ0000003
AUTK-SCZ0000074-2024;2024-03-01;2024-03-01;953.35;953.35;AUTOMOTORES;AUTK-SCZ0000149
AUTC-LPZ0002479-2024;2024-07-14;2024-07-14;670.55;670.55;AUTOMOTORES;AUTC-LPZ0000001
AUTI-LPZ0000583-2024;2024-08-18;2024-08-18;160.35;160.35;AUTOMOTORES;AUTI-LPZ0002304
AUTG-LPZ0000036-2024;2023-12-27;2023-12-27;435.39;435.39;AUTOMOTORES;AUTG-LPZ0000052
AUTG-LPZ0000036-2024;2023-12-27;2023-12-27;2371.36;2371.36;AUTOMOTORES;AUTG-LPZ0000052
AUTI-SCZ0000873-2023;2023-08-02;2023-08-02;197.84;197.84;AUTOMOTORES;AUTI-SCZ0003845
AUTG-SCZ0000116-2023;2023-09-17;2023-09-19;406.80;406.80;AUTOMOTORES;AUTG-SCZ0000089
AUTC-SCZ0000344-2023;2023-09-24;2023-09-24;546.92;546.92;AUTOMOTORES;AUTC-SCZ0000001
AUTI-SCZ0000922-2024;2024-03-24;2024-03-24;1853.41;1853.41;AUTOMOTORES;AUTI-SCZ0004262
AUTC-LPZ0001436-2024;2024-04-21;2024-04-21;21741.30;21741.30;AUTOMOTORES;AUTC-LPZ0000005
AUTI-SCZ0001823-2024;2024-10-12;2024-10-12;469.55;469.55;AUTOMOTORES;AUTI-SCZ0002453R1
AUTI-SCZ0001722-2024;2024-09-29;2024-09-29;1006.12;1006.12;AUTOMOTORES;AUTI-SCZ0008851
AUTG-SCZ0000166-2024;2024-07-01;2024-07-02;124.90;124.90;AUTOMOTORES;AUTG-SCZ0000098
AUTI-SCZ0001668-2024;2024-09-12;2024-09-12;162.33;162.33;AUTOMOTORES;AUTI-SCZ0008270
AUTC-LPZ0003626-2024;2024-10-10;2024-10-10;120.99;120.99;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003483-2024;2024-09-27;2024-09-27;248.57;248.57;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003547-2024;2024-10-05;2024-10-05;348.98;348.98;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0002871-2024;2024-08-13;2024-08-13;243.44;243.44;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003629-2024;2024-10-11;2024-10-11;573.62;573.62;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001642-2024;2024-09-03;2024-09-03;152.19;152.19;AUTOMOTORES;AUTI-SCZ0008766
AUTC-LPZ0003551-2024;2024-10-04;2024-10-04;121.75;121.75;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0001389-2024;2024-07-31;2024-07-31;7244.90;7244.90;AUTOMOTORES;AUTI-SCZ0005978
AUTI-SCZ0001701-2024;2024-09-25;2024-09-25;456.56;456.56;AUTOMOTORES;AUTI-SCZ0007265
AUTC-LPZ0003552-2024;2024-10-06;2024-10-06;802.53;802.53;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001356-2024;2024-07-24;2024-07-25;481.22;481.22;AUTOMOTORES;AUTI-SCZ0006526
AUTI-SCZ0001356-2024;2024-07-24;2024-07-25;210.79;210.79;AUTOMOTORES;AUTI-SCZ0006526
AUTC-LPZ0003392-2024;2024-09-23;2024-09-23;196.83;196.83;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0001825-2024;2024-10-10;2024-10-15;253.64;253.64;AUTOMOTORES;AUTI-SCZ0003273R1
AUTI-SCZ0001801-2024;2024-10-11;2024-10-11;332.78;332.78;AUTOMOTORES;AUTI-SCZ0008762
AUTI-SCZ0001453-2023;2023-11-18;2023-11-18;233.24;233.24;AUTOMOTORES;AUTI-SCZ0005047
AUTI-SCZ0001444-2023;2023-11-13;2023-11-14;247.81;247.81;AUTOMOTORES;AUTI-SCZ0003761
AUTI-SCZ0001429-2023;2023-11-14;2023-11-15;204.08;204.08;AUTOMOTORES;AUTI-SCZ0005182
AUTI-SCZ0001429-2023;2023-11-14;2023-11-15;69.97;69.97;AUTOMOTORES;AUTI-SCZ0005182
AUTI-LPZ0000523-2023;2023-11-03;2023-11-03;1113.70;1113.70;AUTOMOTORES;AUTI-LPZ0002327
AUTI-SCZ0000193-2023;2023-03-06;2023-03-07;17735.93;17735.93;AUTOMOTORES;AUTI-SCZ0001836
AUTC-LPZ0001778-2023;2023-11-05;2023-11-13;190.23;190.23;AUTOMOTORES;AUTC-LPZ0000005
AUTI-SCZ0001571-2024;2024-08-29;2024-08-29;725.22;725.22;AUTOMOTORES;AUTI-SCZ0007461
AUTC-LPZ0000575-2023;2023-05-29;2023-05-30;8574.78;8574.78;AUTOMOTORES;AUTC-LPZ0000005
AUTC-LPZ0004113-2024;2024-11-18;2024-11-18;102.04;102.04;AUTOMOTORES;AUTC-LPZ0000040
AUTC-LPZ0003448-2024;2024-09-27;2024-09-28;355.10;355.10;AUTOMOTORES;AUTC-LPZ0000027
AUTC-LPZ0003448-2024;2024-09-27;2024-09-28;121.75;121.75;AUTOMOTORES;AUTC-LPZ0000027
AUTC-LPZ0004141-2024;2024-11-13;2024-11-13;228.13;228.13;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001964-2024;2024-11-10;2024-11-10;572.46;572.46;AUTOMOTORES;AUTI-SCZ0007788
AUTC-LPZ0002617-2024;2024-07-11;2024-07-18;969.93;969.93;AUTOMOTORES;AUTC-LPZ0000005
AUTC-LPZ0003715-2024;2024-10-16;2024-10-17;114.58;114.58;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003714-2024;2024-10-14;2024-10-17;191.40;191.40;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001989-2024;2024-11-11;2024-11-12;294.17;294.17;AUTOMOTORES;AUTI-SCZ0003341R1
AUTI-SCZ0001904-2024;2024-10-29;2024-10-29;608.75;608.75;AUTOMOTORES;AUTI-SCZ0003453R1
AUTI-SCZ0001904-2024;2024-10-29;2024-10-29;81.17;81.17;AUTOMOTORES;AUTI-SCZ0003453R1
AUTI-SCZ0002015-2024;2024-11-16;2024-11-19;294.97;294.97;AUTOMOTORES;AUTI-SCZ0009105
AUTI-SCZ0000241-2024;2024-02-01;2024-02-02;160.32;160.32;AUTOMOTORES;AUTI-SCZ0006979
AUTC-LPZ0004129-2024;2024-11-18;2024-11-18;347.67;347.67;AUTOMOTORES;AUTC-LPZ0000001
AUTC-SCZ0000559-2024;2024-11-08;2024-11-11;885.57;885.57;AUTOMOTORES;AUTC-SCZ0000001
AUTC-LPZ0004173-2024;2024-11-20;2024-11-21;273.94;273.94;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001776-2024;2024-10-07;2024-10-07;258.45;258.45;AUTOMOTORES;AUTI-SCZ0000425R2
AUTC-LPZ0004058-2024;2024-11-12;2024-11-12;785.71;785.71;AUTOMOTORES;AUTC-LPZ0000001
AUTC-SCZ0000262-2024;2024-05-11;2024-05-11;277.84;277.84;AUTOMOTORES;AUTC-SCZ0000009
AUTC-LPZ0001641-2024;2024-05-15;2024-05-15;84.00;84.00;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004137-2024;2024-11-18;2024-11-19;555.14;555.14;AUTOMOTORES;AUTC-LPZ0000003
AUTC-SCZ0000493-2023;2023-11-28;2023-12-01;743.88;743.88;AUTOMOTORES;AUTC-SCZ0000001
AUTC-SCZ0000491-2023;2023-12-01;2023-12-04;385.85;385.85;AUTOMOTORES;AUTC-SCZ0000001
AUTI-SCZ0001576-2023;2023-11-20;2023-11-20;354.23;354.23;AUTOMOTORES;AUTI-SCZ0005804
AUTI-SCZ0001577-2023;2023-12-04;2023-12-05;721.57;721.57;AUTOMOTORES;AUTI-SCZ0005828
AUTC-SCZ0000485-2023;2023-11-05;2023-11-07;242.71;242.71;AUTOMOTORES;AUTC-SCZ0000001
AUTC-LPZ0001777-2023;2023-10-25;2023-10-27;314.51;314.51;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001464-2023;2023-10-07;2023-10-09;95.88;95.88;AUTOMOTORES;AUTC-LPZ0000001
AUTC-SCZ0000348-2023;2023-10-01;2023-10-03;2587.61;2587.61;AUTOMOTORES;AUTC-SCZ0000009
AUTC-LPZ0001984-2023;2023-11-21;2023-11-21;169.10;169.10;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001955-2023;2023-11-13;2023-11-13;284.26;284.26;AUTOMOTORES;AUTC-LPZ0000003
AUTG-LPZ0000157-2023;2023-08-30;2023-08-30;190.23;190.23;AUTOMOTORES;AUTG-LPZ0000021
AUTG-LPZ0000214-2023;2023-10-16;2023-10-16;531.34;531.34;AUTOMOTORES;AUTG-LPZ0000021
AUTK-SCZ0000052-2023;2023-11-15;2023-11-15;276.97;276.97;AUTOMOTORES;AUTK-SCZ0001030R1
AUTI-SCZ0001428-2023;2023-11-05;2023-11-07;295.19;295.19;AUTOMOTORES;AUTI-SCZ0002427
AUTG-LPZ0000101-2023;2023-07-10;2023-07-10;183.67;183.67;AUTOMOTORES;AUTG-LPZ0000025
AUTG-LPZ0000177-2023;2023-09-06;2023-09-18;335.28;335.28;AUTOMOTORES;AUTG-LPZ0000043
AUTC-LPZ0003196-2024;2024-09-08;2024-09-08;124.11;124.11;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004267-2024;2024-11-26;2024-11-26;223.69;223.69;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0002020-2024;2024-11-20;2024-11-20;139.55;139.55;AUTOMOTORES;AUTI-SCZ0006056R1
AUTI-SCZ0002089-2024;2024-12-02;2024-12-02;2985.22;2985.22;AUTOMOTORES;AUTI-SCZ0006023R1
AUTC-LPZ0003228-2024;2024-09-06;2024-09-10;1466.03;1466.03;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004286-2024;2024-11-29;2024-11-29;160.35;160.35;AUTOMOTORES;AUTC-LPZ0000040
AUTI-LPZ0000781-2024;2024-11-08;2024-11-08;1059.91;1059.91;AUTOMOTORES;AUTI-LPZ0002694
AUTI-LPZ0000508-2024;2024-07-13;2024-07-14;36.73;36.73;AUTOMOTORES;AUTI-LPZ0002392
AUTC-LPZ0003663-2024;2024-10-14;2024-10-14;1050.74;1050.74;AUTOMOTORES;AUTC-LPZ0000001
AUTI-LPZ0000687-2024;2024-09-06;2024-09-30;1105.54;1105.54;AUTOMOTORES;AUTI-LPZ0002572
AUTI-SCZ0002161-2024;2024-12-16;2024-12-16;655.98;655.98;AUTOMOTORES;AUTI-SCZ0008975
AUTC-LPZ0004192-2024;2024-11-19;2024-11-20;163.41;163.41;AUTOMOTORES;AUTC-LPZ0000009
AUTI-LPZ0000261-2024;2024-03-16;2024-03-16;37.53;37.53;AUTOMOTORES;AUTI-LPZ0002555
AUTC-LPZ0004178-2024;2024-11-02;2024-11-02;459.18;459.18;AUTOMOTORES;AUTC-LPZ0000005
AUTI-LPZ0000749-2024;2024-10-31;2024-10-31;47.67;47.67;AUTOMOTORES;AUTI-LPZ0001266R1
AUTC-LPZ0004146-2024;2024-11-16;2024-11-16;60.22;60.22;AUTOMOTORES;AUTC-LPZ0000001
AUTI-LPZ0000809-2024;2024-11-28;2024-11-28;78.72;78.72;AUTOMOTORES;AUTI-LPZ0002906
AUTC-LPZ0003233-2024;2024-09-09;2024-09-10;169.68;169.68;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0001929-2023;2023-12-02;2023-12-02;263.79;263.79;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001871-2023;2023-11-26;2023-11-26;182.62;182.62;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000492-2023;2023-05-20;2023-05-21;162.24;162.24;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000914-2023;2023-08-28;2023-08-28;65.89;65.89;AUTOMOTORES;AUTI-SCZ0004337
AUTI-SCZ0001335-2023;2023-10-30;2023-10-30;71.02;71.02;AUTOMOTORES;AUTI-SCZ0002160R1
AUTI-SCZ0001335-2023;2023-10-30;2023-10-30;563.09;563.09;AUTOMOTORES;AUTI-SCZ0002160R1
AUTI-SCZ0001335-2023;2023-10-30;2023-10-30;405.83;405.83;AUTOMOTORES;AUTI-SCZ0002160R1
AUTI-SCZ0001007-2023;2023-09-08;2023-09-08;1889.68;1889.68;AUTOMOTORES;AUTI-SCZ0005477
AUTI-SCZ0001103-2023;2023-09-21;2023-09-21;238.34;238.34;AUTOMOTORES;AUTI-SCZ0004882
AUTC-LPZ0001214-2023;2023-09-02;2023-09-02;170.55;170.55;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001961-2023;2023-12-07;2023-12-07;206.97;206.97;AUTOMOTORES;AUTC-LPZ0000001
AUTC-SCZ0000437-2023;2023-11-09;2023-11-09;429.15;429.15;AUTOMOTORES;AUTC-SCZ0000001
AUTI-SCZ0001667-2023;2023-12-17;2023-12-18;188.71;188.71;AUTOMOTORES;AUTI-SCZ0004896
AUTI-LPZ0000034-2022;2022-04-12;2022-04-12;190.23;57.07;AUTOMOTORES;AUTI-LPZ0000229
AUTC-LPZ0000166-2023;2023-02-23;2023-02-23;435.66;130.70;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000074-2023;2023-01-22;2023-01-25;487.37;146.21;AUTOMOTORES;AUTI-SCZ0000307
AUTI-SCZ0000066-2022;2022-05-06;2022-05-10;268.51;80.55;AUTOMOTORES;AUTI-SCZ0000307
AUTI-SCZ0000300-2023;2023-03-31;2023-03-31;915.86;274.76;AUTOMOTORES;AUTI-SCZ0001145
AUTC-LPZ0000243-2023;2023-03-14;2023-03-14;243.50;73.05;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0000184-2023;2023-03-06;2023-03-06;192.77;57.83;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000322-2023;2023-04-06;2023-04-06;219.15;219.15;AUTOMOTORES;AUTI-SCZ0000372R1
AUTC-LPZ0000203-2023;2023-03-08;2023-03-08;511.23;511.23;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0000182-2023;2023-03-01;2023-03-01;214.02;64.21;AUTOMOTORES;AUTC-LPZ0000003
AUTI-LPZ0000101-2023;2023-03-11;2023-03-11;50.64;50.64;AUTOMOTORES;AUTI-LPZ0000904
AUTC-LPZ0000249-2023;2023-03-10;2023-03-10;202.86;202.86;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0000222-2023;2023-03-14;2023-03-14;242.71;72.81;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000282-2023;2023-03-28;2023-03-28;827.29;248.19;AUTOMOTORES;AUTI-SCZ0000781
AUTC-LPZ0000247-2023;2023-03-16;2023-03-16;922.18;922.18;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0000442-2022;2022-12-21;2022-12-21;246.07;73.82;AUTOMOTORES;AUTI-SCZ0001116
AUTI-SCZ0000259-2023;2023-03-13;2023-03-13;354.23;354.23;AUTOMOTORES;AUTI-SCZ0002183
AUTG-SCZ0000025-2023;2023-03-31;2023-03-31;1093.29;1093.29;AUTOMOTORES;AUTG-SCZ0000035
AUTI-SCZ0000150-2023;2023-02-08;2023-02-08;113.93;113.93;AUTOMOTORES;AUTI-SCZ0002222
AUTG-LPZ0000016-2023;2023-01-21;2023-01-24;526.82;526.82;AUTOMOTORES;AUTG-LPZ0000021
AUTG-LPZ0000016-2023;2023-01-21;2023-01-24;236.15;236.15;AUTOMOTORES;AUTG-LPZ0000021
AUTI-SCZ0000163-2023;2023-02-18;2023-02-18;780.21;234.06;AUTOMOTORES;AUTI-SCZ0000383
AUTI-SCZ0000050-2023;2023-01-17;2023-01-17;216.73;216.73;AUTOMOTORES;AUTI-SCZ0002711
AUTI-SCZ0000050-2023;2023-01-17;2023-01-17;1608.19;1608.19;AUTOMOTORES;AUTI-SCZ0002711
AUTC-LPZ0000276-2022;2022-12-27;2022-12-27;72.89;21.87;AUTOMOTORES;AUTC-LPZ0000001
AUTI-LPZ0000290-2022;2022-12-06;2022-12-06;1611.93;483.58;AUTOMOTORES;AUTI-LPZ0000812
AUTC-LPZ0000128-2023;2023-02-15;2023-02-15;72.89;21.87;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0000292-2023;2023-03-31;2023-03-31;888.70;888.70;AUTOMOTORES;AUTC-LPZ0000003
AUTI-LPZ0000009-2023;2022-12-24;2022-12-24;363.08;108.92;AUTOMOTORES;AUTI-LPZ0000764
AUTI-LPZ0000116-2023;2023-03-21;2023-03-21;446.40;446.40;AUTOMOTORES;AUTI-LPZ0001238
AUTC-LPZ0000201-2023;2023-03-11;2023-03-11;534.86;534.86;AUTOMOTORES;AUTC-LPZ0000003
AUTI-LPZ0000136-2023;2023-04-09;2023-04-09;486.88;486.88;AUTOMOTORES;AUTI-LPZ0000958
AUTI-SCZ0000031-2023;2023-01-06;2023-01-11;466.92;140.08;AUTOMOTORES;AUTI-SCZ0000516
AUTI-SCZ0000186-2023;2023-03-01;2023-03-01;950.89;285.27;AUTOMOTORES;AUTI-SCZ0001486
AUTC-LPZ0000269-2023;2023-03-24;2023-03-24;91.31;91.31;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000005-2023;2023-01-02;2023-01-02;2759.04;827.71;AUTOMOTORES;AUTI-SCZ0000753
AUTC-LPZ0000336-2023;2023-04-13;2023-04-13;34.50;34.50;AUTOMOTORES;AUTC-LPZ0000005
AUTC-LPZ0000168-2023;2023-02-26;2023-02-27;1365.89;409.77;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0000209-2023;2023-03-08;2023-03-08;1878.59;1878.59;AUTOMOTORES;AUTI-SCZ0002992
AUTI-SCZ0000336-2023;2023-04-11;2023-04-11;269.68;269.68;AUTOMOTORES;AUTI-SCZ0003239
AUTI-SCZ0000320-2023;2023-03-11;2023-03-11;620.92;620.92;AUTOMOTORES;AUTI-SCZ0002013
AUTC-LPZ0000335-2023;2023-04-09;2023-04-09;595.33;595.33;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000237-2023;2023-01-18;2023-01-18;316.45;316.45;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0000031-2023;2023-01-06;2023-01-11;51.02;15.31;AUTOMOTORES;AUTI-SCZ0000516
AUTC-LPZ0000176-2023;2023-03-02;2023-03-02;71.43;71.43;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003631-2024;2024-10-10;2024-10-10;5.43;5.43;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0004157-2024;2024-11-19;2024-11-19;1625.14;1625.14;AUTOMOTORES;AUTC-LPZ0000025
AUTC-LPZ0001530-2023;2023-10-26;2023-10-26;267.06;267.06;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0000066-2025;2025-01-06;2025-01-06;817.35;817.35;AUTOMOTORES;AUTC-LPZ0000030
AUTC-LPZ0002915-2024;2024-08-16;2024-08-16;421.28;421.28;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004197-2024;2024-11-20;2024-11-20;1114.80;1114.80;AUTOMOTORES;AUTC-LPZ0000030
AUTC-LPZ0004527-2024;2024-12-21;2024-12-21;1783.12;1783.12;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004530-2024;2024-12-19;2024-12-20;661.81;661.81;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0001571-2024;2024-08-29;2024-08-29;7286.89;7286.89;AUTOMOTORES;AUTI-SCZ0007461
AUTK-SCZ0000261-2024;2024-08-29;2024-08-29;1471.02;1471.02;AUTOMOTORES;AUTK-SCZ0000475
AUTI-SCZ0002144-2024;2024-12-11;2024-12-11;457.57;457.57;AUTOMOTORES;AUTI-SCZ0008520
AUTG-SCZ0000301-2024;2024-12-16;2024-12-16;1064.14;1064.14;AUTOMOTORES;AUTG-SCZ0000209
AUTC-LPZ0004392-2024;2024-12-09;2024-12-09;344.02;344.02;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0002208-2024;2024-12-27;2024-12-27;154.41;154.41;AUTOMOTORES;AUTI-SCZ0007392
AUTC-LPZ0004372-2024;2024-12-06;2024-12-06;8.31;8.31;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004571-2024;2024-12-26;2024-12-26;324.05;324.05;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004571-2024;2024-12-26;2024-12-26;551.17;551.17;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004362-2024;2024-12-06;2024-12-06;347.23;347.23;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0004164-2024;2024-11-20;2024-11-20;162.24;162.24;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0000033-2025;2025-01-09;2025-01-09;228.28;228.28;AUTOMOTORES;AUTI-SCZ0008080
AUTC-LPZ0004287-2024;2024-11-30;2024-11-30;506.08;506.08;AUTOMOTORES;AUTC-LPZ0000030
AUTC-LPZ0004287-2024;2024-11-30;2024-11-30;466.24;466.24;AUTOMOTORES;AUTC-LPZ0000030
AUTI-SCZ0002138-2024;2024-12-10;2024-12-10;86.24;86.24;AUTOMOTORES;AUTI-SCZ0004300R1
AUTC-LPZ0004242-2024;2024-11-25;2024-11-25;65.95;65.95;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0002069-2024;2024-11-25;2024-11-25;147.11;147.11;AUTOMOTORES;AUTI-SCZ0007965
AUTI-SCZ0001922-2024;2024-11-04;2024-11-04;1717.20;1717.20;AUTOMOTORES;AUTI-SCZ0008725
AUTI-SCZ0002061-2024;2024-11-23;2024-11-23;136.97;136.97;AUTOMOTORES;AUTI-SCZ0008024
AUTC-LPZ0000054-2025;2024-11-26;2025-01-06;30.44;30.44;AUTOMOTORES;AUTC-LPZ0000025
AUTC-LPZ0004343-2024;2024-12-04;2024-12-04;506.27;506.27;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0001805-2024;2024-10-12;2024-10-12;3790.19;3790.19;AUTOMOTORES;AUTI-SCZ0008796
AUTC-LPZ0004298-2024;2024-12-01;2024-12-01;152.48;152.48;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000080-2023;2023-01-25;2023-01-25;200.54;200.54;AUTOMOTORES;AUTI-SCZ0002043
AUTC-LPZ0000073-2023;2023-01-21;2023-01-27;487.00;487.00;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000266-2022;2022-10-02;2022-10-02;3679.83;1103.95;AUTOMOTORES;AUTI-SCZ0001395
AUTC-LPZ0000262-2022;2022-12-22;2022-12-22;1412.12;1412.12;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0000262-2022;2022-12-22;2022-12-22;1668.17;1668.17;AUTOMOTORES;AUTC-LPZ0000001
AUTI-LPZ0000204-2022;2022-10-13;2022-10-14;116.68;116.68;AUTOMOTORES;AUTI-LPZ0000853
AUTC-LPZ0000003-2023;2022-12-27;2022-12-27;96.38;96.38;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0000259-2022;2022-09-28;2022-09-28;59.96;17.99;AUTOMOTORES;AUTI-SCZ0001762
AUTG-SCZ0000001-2022;2022-11-28;2022-11-28;2446.06;2446.06;AUTOMOTORES;AUTG-SCZ0000009
AUTI-SCZ0000065-2023;2023-01-13;2023-01-20;304.37;91.31;AUTOMOTORES;AUTI-SCZ0000239
AUTI-SCZ0000428-2022;2022-12-22;2022-12-22;265.82;79.75;AUTOMOTORES;AUTI-SCZ0000306
AUTC-LPZ0000060-2023;2023-01-22;2023-01-22;94.49;94.49;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000060-2023;2023-01-22;2023-01-22;142.93;142.93;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000069-2023;2023-01-28;2023-01-28;466.71;466.71;AUTOMOTORES;AUTC-LPZ0000003
AUTI-LPZ0000011-2023;2022-12-29;2022-12-29;426.92;128.08;AUTOMOTORES;AUTI-LPZ0000621
AUTI-SCZ0000078-2023;2023-01-26;2023-01-26;104.93;104.93;AUTOMOTORES;AUTI-SCZ0003186
AUTI-SCZ0000126-2023;2023-02-07;2023-02-07;182.62;54.79;AUTOMOTORES;AUTI-SCZ0000707
AUTC-LPZ0000020-2023;2023-01-07;2023-01-07;916.28;274.88;AUTOMOTORES;AUTC-LPZ0000001
AUTI-LPZ0000043-2023;2023-01-20;2023-01-20;553.94;166.18;AUTOMOTORES;AUTI-LPZ0000299
AUTC-LPZ0000094-2023;2023-01-31;2023-01-31;332.36;332.36;AUTOMOTORES;AUTC-LPZ0000001
AUTI-LPZ0000066-2023;2023-02-12;2023-02-12;228.28;68.48;AUTOMOTORES;AUTI-LPZ0000756
